Country,District,Village,Village_ID
新北市,貢寮區,吉林里,65000260-002
新北市,貢寮區,雙玉里,65000260-003
新北市,貢寮區,龍崗里,65000260-004
新北市,貢寮區,龍門里,65000260-005
新北市,貢寮區,福隆里,65000260-006
新北市,貢寮區,仁里里,65000260-007
新北市,貢寮區,真理里,65000260-008
新北市,貢寮區,福連里,65000260-009
新北市,貢寮區,美豐里,65000260-010
新北市,貢寮區,和美里,65000260-011
新北市,金山區,和平里,65000270-001
新北市,金山區,大同里,65000270-002
新北市,金山區,豐漁里,65000270-003
新北市,金山區,磺港里,65000270-004
新北市,金山區,美田里,65000270-005
新北市,金山區,五湖里,65000270-006
新北市,金山區,重和里,65000270-007
新北市,金山區,兩湖里,65000270-008
新北市,金山區,六股里,65000270-009
新北市,金山區,三界里,65000270-010
新北市,金山區,清泉里,65000270-011
新北市,金山區,萬壽里,65000270-012
新北市,金山區,西湖里,65000270-013
新北市,金山區,永興里,65000270-014
新北市,金山區,金美里,65000270-015
新北市,萬里區,萬里里,65000280-001
新北市,萬里區,龜吼里,65000280-002
新北市,萬里區,野柳里,65000280-003
新北市,萬里區,大鵬里,65000280-004
新北市,萬里區,磺潭里,65000280-005
新北市,萬里區,雙興里,65000280-006
新北市,萬里區,溪底里,65000280-007
新北市,萬里區,崁脚里,65000280-008
新北市,萬里區,中幅里,65000280-009
新北市,萬里區,北基里,65000280-010
新北市,烏來區,烏來里,65000290-001
新北市,烏來區,忠治里,65000290-002
新北市,烏來區,福山里,65000290-003
新北市,烏來區,信賢里,65000290-004
新北市,烏來區,孝義里,65000290-005
桃園市,桃園區,文化里,68000010-001
桃園市,桃園區,文明里,68000010-002
桃園市,桃園區,武陵里,68000010-003
桃園市,桃園區,大林里,68000010-004
桃園市,桃園區,忠義里,68000010-005
桃園市,桃園區,會稽里,68000010-006
桃園市,桃園區,長美里,68000010-007
桃園市,桃園區,民生里,68000010-008
桃園市,桃園區,永興里,68000010-009
桃園市,桃園區,汴洲里,68000010-010
桃園市,桃園區,永安里,68000010-011
桃園市,桃園區,東埔里,68000010-012
桃園市,桃園區,東門里,68000010-013
桃園市,桃園區,東山里,68000010-014
桃園市,桃園區,萬壽里,68000010-015
桃園市,桃園區,長安里,68000010-016
桃園市,桃園區,中埔里,68000010-017
桃園市,桃園區,西埔里,68000010-018
桃園市,桃園區,西門里,68000010-019
桃園市,桃園區,中和里,68000010-020
桃園市,桃園區,文昌里,68000010-021
桃園市,桃園區,新埔里,68000010-022
桃園市,桃園區,中山里,68000010-023
桃園市,桃園區,慈文里,68000010-024
桃園市,桃園區,西湖里,68000010-025
桃園市,桃園區,南門里,68000010-026
桃園市,桃園區,南華里,68000010-027
桃園市,桃園區,玉山里,68000010-028
桃園市,桃園區,中成里,68000010-029
桃園市,桃園區,中正里,68000010-030
桃園市,桃園區,北門里,68000010-031
桃園市,桃園區,雲林里,68000010-032
桃園市,桃園區,福林里,68000010-033
桃園市,桃園區,光興里,68000010-034
桃園市,桃園區,龍山里,68000010-035
桃園市,桃園區,龍岡里,68000010-036
桃園市,桃園區,成功里,68000010-037
桃園市,桃園區,青溪里,68000010-038
桃園市,桃園區,朝陽里,68000010-039
桃園市,桃園區,中興里,68000010-040
桃園市,桃園區,豐林里,68000010-041
桃園市,桃園區,建國里,68000010-042
桃園市,桃園區,大豐里,68000010-043
桃園市,桃園區,福安里,68000010-044
桃園市,桃園區,三民里,68000010-045
桃園市,桃園區,大興里,68000010-046
桃園市,桃園區,春日里,68000010-047
桃園市,桃園區,信光里,68000010-048
桃園市,桃園區,中寧里,68000010-049
桃園市,桃園區,同安里,68000010-050
桃園市,桃園區,莊敬里,68000010-051
桃園市,桃園區,文中里,68000010-052
桃園市,桃園區,泰山里,68000010-053
桃園市,桃園區,中路里,68000010-054
桃園市,桃園區,中德里,68000010-055
桃園市,桃園區,龍祥里,68000010-056
桃園市,桃園區,大有里,68000010-057
桃園市,桃園區,寶山里,68000010-058
桃園市,桃園區,龍鳳里,68000010-059
桃園市,桃園區,龍安里,68000010-060
桃園市,桃園區,自強里,68000010-061
桃園市,桃園區,中信里,68000010-062
桃園市,桃園區,長德里,68000010-063
桃園市,桃園區,中平里,68000010-064
桃園市,桃園區,中原里,68000010-065
桃園市,桃園區,中泰里,68000010-066
桃園市,桃園區,南埔里,68000010-067
桃園市,桃園區,寶慶里,68000010-068
桃園市,桃園區,北埔里,68000010-069
桃園市,桃園區,中聖里,68000010-070
桃園市,桃園區,龍壽里,68000010-071
桃園市,桃園區,同德里,68000010-072
桃園市,桃園區,明德里,68000010-073
桃園市,桃園區,寶安里,68000010-074
桃園市,桃園區,瑞慶里,68000010-075
桃園市,桃園區,三元里,68000010-076
桃園市,中壢區,龍平里,68000020-001
桃園市,中壢區,龍昌里,68000020-002
桃園市,中壢區,仁德里,68000020-003
桃園市,中壢區,永興里,68000020-004
桃園市,中壢區,內壢里,68000020-005
桃園市,中壢區,成功里,68000020-006
桃園市,中壢區,光明里,68000020-007
桃園市,中壢區,自立里,68000020-008
桃園市,中壢區,自強里,68000020-009
桃園市,中壢區,中堅里,68000020-010
桃園市,中壢區,龍興里,68000020-011
桃園市,中壢區,仁美里,68000020-012
桃園市,中壢區,仁愛里,68000020-013
桃園市,中壢區,新街里,68000020-014
桃園市,中壢區,中央里,68000020-015
桃園市,中壢區,普仁里,68000020-016
桃園市,中壢區,普義里,68000020-017
桃園市,中壢區,忠義里,68000020-018
桃園市,中壢區,中正里,68000020-019
桃園市,中壢區,興仁里,68000020-020
桃園市,中壢區,東興里,68000020-021
桃園市,中壢區,洽溪里,68000020-022
桃園市,中壢區,篤行里,68000020-023
桃園市,中壢區,新明里,68000020-024
桃園市,中壢區,新興里,68000020-025
桃園市,中壢區,中原里,68000020-026
桃園市,中壢區,內定里,68000020-027
桃園市,中壢區,中壢里,68000020-028
桃園市,中壢區,龍岡里,68000020-029
桃園市,中壢區,仁祥里,68000020-030
桃園市,中壢區,水尾里,68000020-031
桃園市,中壢區,青埔里,68000020-032
桃園市,中壢區,復興里,68000020-033
桃園市,中壢區,文化里,68000020-034
桃園市,中壢區,興國里,68000020-035
桃園市,中壢區,忠福里,68000020-036
桃園市,中壢區,信義里,68000020-037
桃園市,中壢區,石頭里,68000020-038
桃園市,中壢區,龍東里,68000020-039
桃園市,中壢區,中建里,68000020-040
桃園市,中壢區,興南里,68000020-041
桃園市,中壢區,後寮里,68000020-042
桃園市,中壢區,過嶺里,68000020-043
桃園市,中壢區,五權里,68000020-044
桃園市,中壢區,舊明里,68000020-045
桃園市,中壢區,芝芭里,68000020-046
桃園市,中壢區,月眉里,68000020-047
桃園市,中壢區,三民里,68000020-048
桃園市,中壢區,山東里,68000020-049
桃園市,中壢區,中榮里,68000020-050
桃園市,中壢區,內厝里,68000020-051
桃園市,中壢區,振興里,68000020-052
桃園市,中壢區,普慶里,68000020-053
桃園市,中壢區,興和里,68000020-054
桃園市,中壢區,永光里,68000020-055
桃園市,中壢區,復華里,68000020-056
桃園市,中壢區,忠孝里,68000020-057
桃園市,中壢區,福德里,68000020-058
桃園市,中壢區,和平里,68000020-059
桃園市,中壢區,普忠里,68000020-060
桃園市,中壢區,普強里,68000020-061
桃園市,中壢區,明德里,68000020-062
桃園市,中壢區,至善里,68000020-063
桃園市,中壢區,五福里,68000020-064
桃園市,中壢區,龍德里,68000020-065
桃園市,中壢區,正義里,68000020-066
桃園市,中壢區,龍安里,68000020-067
桃園市,中壢區,中山里,68000020-068
桃園市,中壢區,德義里,68000020-069
桃園市,中壢區,仁義里,68000020-070
桃園市,中壢區,華勛里,68000020-071
桃園市,中壢區,仁福里,68000020-072
桃園市,中壢區,幸福里,68000020-073
桃園市,中壢區,永福里,68000020-074
桃園市,中壢區,仁和里,68000020-075
桃園市,中壢區,華愛里,68000020-076
桃園市,中壢區,莊敬里,68000020-077
桃園市,中壢區,自治里,68000020-078
桃園市,中壢區,健行里,68000020-079
桃園市,中壢區,興平里,68000020-080
桃園市,中壢區,中興里,68000020-081
桃園市,中壢區,龍慈里,68000020-082
桃園市,中壢區,自信里,68000020-083
桃園市,中壢區,林森里,68000020-084
桃園市,中壢區,金華里,68000020-085
桃園市,大溪區,興和里,68000030-001
桃園市,大溪區,福仁里,68000030-002
桃園市,大溪區,一心里,68000030-003
桃園市,大溪區,一德里,68000030-004
桃園市,大溪區,月眉里,68000030-005
桃園市,大溪區,永福里,68000030-006
桃園市,大溪區,美華里,68000030-007
桃園市,大溪區,福安里,68000030-008
桃園市,大溪區,復興里,68000030-009
桃園市,大溪區,新峰里,68000030-010
桃園市,大溪區,康安里,68000030-011
桃園市,大溪區,義和里,68000030-012
桃園市,大溪區,瑞興里,68000030-013
桃園市,大溪區,中新里,68000030-014
桃園市,大溪區,仁義里,68000030-015
桃園市,大溪區,僑愛里,68000030-016
桃園市,大溪區,仁善里,68000030-017
桃園市,大溪區,仁愛里,68000030-018
桃園市,大溪區,仁武里,68000030-019
桃園市,大溪區,員林里,68000030-020
桃園市,大溪區,南興里,68000030-021
桃園市,大溪區,瑞源里,68000030-022
桃園市,大溪區,光明里,68000030-023
桃園市,大溪區,三元里,68000030-024
桃園市,大溪區,田心里,68000030-025
桃園市,大溪區,仁文里,68000030-026
桃園市,大溪區,仁和里,68000030-027
桃園市,楊梅區,楊梅里,68000040-001
桃園市,楊梅區,楊江里,68000040-002
桃園市,楊梅區,紅梅里,68000040-003
桃園市,楊梅區,永寧里,68000040-004
桃園市,楊梅區,大平里,68000040-005
桃園市,楊梅區,東流里,68000040-006
桃園市,楊梅區,水美里,68000040-007
桃園市,楊梅區,上田里,68000040-008
桃園市,楊梅區,梅新里,68000040-009
桃園市,楊梅區,大同里,68000040-010
桃園市,楊梅區,埔心里,68000040-011
桃園市,楊梅區,金龍里,68000040-012
桃園市,楊梅區,瑞塘里,68000040-013
桃園市,楊梅區,四維里,68000040-014
桃園市,楊梅區,梅溪里,68000040-015
桃園市,楊梅區,高山里,68000040-016
桃園市,楊梅區,高榮里,68000040-017
桃園市,楊梅區,仁美里,68000040-018
桃園市,楊梅區,光華里,68000040-019
桃園市,楊梅區,富岡里,68000040-020
桃園市,楊梅區,豐野里,68000040-021
桃園市,楊梅區,員本里,68000040-022
桃園市,楊梅區,瑞原里,68000040-023
桃園市,楊梅區,三湖里,68000040-024
桃園市,楊梅區,上湖里,68000040-025
桃園市,楊梅區,中山里,68000040-026
桃園市,楊梅區,楊明里,68000040-027
桃園市,楊梅區,金溪里,68000040-028
桃園市,楊梅區,裕成里,68000040-029
桃園市,楊梅區,秀才里,68000040-030
桃園市,楊梅區,青山里,68000040-031
桃園市,楊梅區,新榮里,68000040-032
桃園市,楊梅區,雙榮里,68000040-033
桃園市,楊梅區,瑞坪里,68000040-034
桃園市,楊梅區,永平里,68000040-035
桃園市,楊梅區,瑞溪里,68000040-036
桃園市,楊梅區,高上里,68000040-037
桃園市,楊梅區,富豐里,68000040-038
桃園市,楊梅區,裕新里,68000040-039
桃園市,楊梅區,三民里,68000040-040
桃園市,楊梅區,頭湖里,68000040-041
桃園市,蘆竹區,新興里,68000050-001
桃園市,蘆竹區,中福里,68000050-002
桃園市,蘆竹區,新莊里,68000050-003
桃園市,蘆竹區,大竹里,68000050-004
桃園市,蘆竹區,蘆竹里,68000050-006
桃園市,蘆竹區,南崁里,68000050-007
桃園市,蘆竹區,錦興里,68000050-008
桃園市,蘆竹區,五福里,68000050-009
桃園市,蘆竹區,內厝里,68000050-010
桃園市,蘆竹區,山鼻里,68000050-011
桃園市,蘆竹區,山腳里,68000050-012
桃園市,蘆竹區,外社里,68000050-013
桃園市,蘆竹區,坑子里,68000050-014
桃園市,蘆竹區,坑口里,68000050-015
桃園市,蘆竹區,海湖里,68000050-016
桃園市,蘆竹區,南榮里,68000050-017
桃園市,蘆竹區,南興里,68000050-018
桃園市,蘆竹區,長興里,68000050-019
桃園市,蘆竹區,錦中里,68000050-020
桃園市,蘆竹區,富竹里,68000050-021
桃園市,蘆竹區,上竹里,68000050-022
桃園市,蘆竹區,宏竹里,68000050-023
桃園市,蘆竹區,瓦窯里,68000050-024
桃園市,蘆竹區,營盤里,68000050-025
桃園市,蘆竹區,羊稠里,68000050-026
桃園市,蘆竹區,順興里,68000050-027
桃園市,蘆竹區,福昌里,68000050-028
桃園市,蘆竹區,福興里,68000050-029
桃園市,蘆竹區,蘆興里,68000050-030
桃園市,蘆竹區,長壽里,68000050-031
桃園市,蘆竹區,吉祥里,68000050-032
桃園市,蘆竹區,中山里,68000050-033
桃園市,蘆竹區,福祿里,68000050-034
桃園市,蘆竹區,興榮里,68000050-035
桃園市,蘆竹區,中興里,68000050-036
桃園市,蘆竹區,上興里,68000050-037
桃園市,蘆竹區,營福里,68000050-038
桃園市,大園區,大園里,68000060-001
桃園市,大園區,田心里,68000060-002
桃園市,大園區,溪海里,68000060-003
桃園市,大園區,和平里,68000060-004
桃園市,大園區,橫峰里,68000060-005
桃園市,大園區,五權里,68000060-006
桃園市,大園區,埔心里,68000060-007
桃園市,大園區,大海里,68000060-008
桃園市,大園區,三石里,68000060-010
桃園市,大園區,菓林里,68000060-011
桃園市,大園區,竹圍里,68000060-012
桃園市,大園區,海口里,68000060-013
桃園市,大園區,沙崙里,68000060-014
桃園市,大園區,後厝里,68000060-015
桃園市,大園區,圳頭里,68000060-016
桃園市,大園區,內海里,68000060-017
桃園市,大園區,北港里,68000060-018
桃園市,大園區,南港里,68000060-019
桃園市,龜山區,楓樹里,68000070-001
桃園市,龜山區,龜山里,68000070-002
桃園市,龜山區,兔坑里,68000070-003
桃園市,龜山區,大同里,68000070-004
桃園市,龜山區,山福里,68000070-005
桃園市,龜山區,山頂里,68000070-006
桃園市,龜山區,陸光里,68000070-007
桃園市,龜山區,精忠里,68000070-008
桃園市,龜山區,公西里,68000070-009
桃園市,龜山區,樂善里,68000070-010
桃園市,龜山區,南上里,68000070-011
桃園市,龜山區,大坑里,68000070-012
桃園市,龜山區,中興里,68000070-013
桃園市,龜山區,山德里,68000070-014
桃園市,龜山區,新路里,68000070-015
桃園市,龜山區,嶺頂里,68000070-016
桃園市,龜山區,龍壽里,68000070-017
桃園市,龜山區,舊路里,68000070-018
桃園市,龜山區,大崗里,68000070-019
桃園市,龜山區,文化里,68000070-020
桃園市,龜山區,南美里,68000070-021
桃園市,龜山區,幸福里,68000070-022
桃園市,龜山區,福源里,68000070-023
桃園市,龜山區,龍華里,68000070-024
桃園市,龜山區,迴龍里,68000070-025
桃園市,龜山區,新嶺里,68000070-026
桃園市,龜山區,大湖里,68000070-027
桃園市,龜山區,大華里,68000070-028
桃園市,龜山區,長庚里,68000070-029
桃園市,龜山區,新興里,68000070-030
桃園市,八德區,興仁里,68000080-001
桃園市,八德區,福興里,68000080-002
桃園市,八德區,瑞豐里,68000080-003
桃園市,八德區,瑞發里,68000080-004
桃園市,八德區,瑞德里,68000080-005
桃園市,八德區,瑞祥里,68000080-006
桃園市,八德區,廣興里,68000080-007
桃園市,八德區,廣隆里,68000080-008
桃園市,八德區,竹園里,68000080-009
桃園市,八德區,霄裡里,68000080-010
桃園市,八德區,茄苳里,68000080-011
桃園市,八德區,高明里,68000080-012
桃園市,八德區,白鷺里,68000080-013
桃園市,八德區,大湳里,68000080-014
桃園市,八德區,大安里,68000080-015
桃園市,八德區,大興里,68000080-016
桃園市,八德區,大和里,68000080-017
桃園市,八德區,大同里,68000080-018
桃園市,八德區,大成里,68000080-019
桃園市,八德區,大義里,68000080-020
桃園市,八德區,大忠里,68000080-021
桃園市,八德區,大福里,68000080-022
桃園市,八德區,大勇里,68000080-023
桃園市,八德區,大信里,68000080-024
桃園市,八德區,大華里,68000080-025
桃園市,八德區,大仁里,68000080-026
桃園市,八德區,大智里,68000080-027
桃園市,八德區,瑞泰里,68000080-028
桃園市,八德區,大昌里,68000080-029
桃園市,八德區,大正里,68000080-030
桃園市,八德區,大強里,68000080-031
桃園市,八德區,大發里,68000080-032
桃園市,八德區,大明里,68000080-033
桃園市,八德區,大竹里,68000080-034
桃園市,八德區,大慶里,68000080-035
桃園市,八德區,大千里,68000080-036
桃園市,八德區,大榮里,68000080-037
桃園市,八德區,茄明里,68000080-038
桃園市,八德區,高城里,68000080-039
桃園市,八德區,瑞興里,68000080-040
桃園市,八德區,大愛里,68000080-041
桃園市,八德區,大宏里,68000080-042
桃園市,八德區,大漢里,68000080-043
桃園市,八德區,廣德里,68000080-044
桃園市,八德區,龍友里,68000080-045
桃園市,八德區,陸光里,68000080-046
桃園市,八德區,永豐里,68000080-047
桃園市,八德區,大順里,68000080-048
桃園市,龍潭區,黃唐里,68000090-001
桃園市,龍潭區,中山里,68000090-002
桃園市,龍潭區,烏林里,68000090-003
桃園市,龍潭區,高平里,68000090-004
桃園市,龍潭區,凌雲里,68000090-006
桃園市,龍潭區,八德里,68000090-007
桃園市,龍潭區,三水里,68000090-008
桃園市,龍潭區,上林里,68000090-009
桃園市,龍潭區,中正里,68000090-010
桃園市,龍潭區,龍潭里,68000090-011
桃園市,龍潭區,高原里,68000090-012
桃園市,龍潭區,九龍里,68000090-013
桃園市,龍潭區,中興里,68000090-014
桃園市,龍潭區,佳安里,68000090-015
桃園市,龍潭區,三和里,68000090-016
桃園市,龍潭區,三坑里,68000090-017
桃園市,龍潭區,大平里,68000090-018
桃園市,龍潭區,三林里,68000090-019
桃園市,龍潭區,永興里,68000090-020
桃園市,龍潭區,烏樹林里,68000090-021
桃園市,龍潭區,百年里,68000090-022
桃園市,龍潭區,龍祥里,68000090-023
桃園市,龍潭區,聖德里,68000090-024
桃園市,龍潭區,龍星里,68000090-025
桃園市,龍潭區,上華里,68000090-026
桃園市,龍潭區,武漢里,68000090-027
桃園市,龍潭區,東興里,68000090-028
桃園市,龍潭區,北興里,68000090-029
桃園市,龍潭區,建林里,68000090-030
桃園市,龍潭區,富林里,68000090-031
桃園市,平鎮區,雙連里,68000100-001
桃園市,平鎮區,高雙里,68000100-002
桃園市,平鎮區,復旦里,68000100-003
桃園市,平鎮區,廣興里,68000100-004
桃園市,平鎮區,義民里,68000100-005
桃園市,平鎮區,宋屋里,68000100-006
桃園市,平鎮區,新勢里,68000100-007
桃園市,平鎮區,新富里,68000100-008
桃園市,平鎮區,北勢里,68000100-009
桃園市,平鎮區,北興里,68000100-010
桃園市,平鎮區,北貴里,68000100-011
桃園市,平鎮區,平鎮里,68000100-012
桃園市,平鎮區,南勢里,68000100-013
桃園市,平鎮區,莊敬里,68000100-014
桃園市,平鎮區,山峰里,68000100-015
桃園市,平鎮區,湧光里,68000100-016
桃園市,平鎮區,龍恩里,68000100-017
桃園市,平鎮區,東社里,68000100-018
桃園市,平鎮區,龍興里,68000100-019
桃園市,平鎮區,貿易里,68000100-020
桃園市,平鎮區,忠貞里,68000100-021
桃園市,平鎮區,中正里,68000100-022
桃園市,平鎮區,建安里,68000100-023
桃園市,平鎮區,東勢里,68000100-024
桃園市,平鎮區,東安里,68000100-025
桃園市,平鎮區,新安里,68000100-026
桃園市,平鎮區,鎮興里,68000100-027
桃園市,平鎮區,義興里,68000100-028
桃園市,平鎮區,湧豐里,68000100-029
桃園市,平鎮區,湧安里,68000100-030
桃園市,平鎮區,廣達里,68000100-031
桃園市,平鎮區,福林里,68000100-032
桃園市,平鎮區,金星里,68000100-033
桃園市,平鎮區,廣仁里,68000100-034
桃園市,平鎮區,新貴里,68000100-035
桃園市,平鎮區,北富里,68000100-036
桃園市,平鎮區,新榮里,68000100-037
桃園市,平鎮區,華安里,68000100-038
桃園市,平鎮區,金陵里,68000100-039
桃園市,平鎮區,北安里,68000100-040
桃園市,平鎮區,北華里,68000100-041
桃園市,平鎮區,復興里,68000100-042
桃園市,平鎮區,平興里,68000100-043
桃園市,平鎮區,新英里,68000100-044
桃園市,平鎮區,平安里,68000100-045
桃園市,平鎮區,平南里,68000100-046
桃園市,新屋區,新屋里,68000110-001
桃園市,新屋區,新生里,68000110-002
桃園市,新屋區,後湖里,68000110-003
桃園市,新屋區,清華里,68000110-004
桃園市,新屋區,頭洲里,68000110-005
桃園市,新屋區,埔頂里,68000110-006
桃園市,新屋區,九斗里,68000110-007
桃園市,新屋區,社子里,68000110-008
桃園市,新屋區,東明里,68000110-009
桃園市,新屋區,石磊里,68000110-010
桃園市,新屋區,下埔里,68000110-011
桃園市,新屋區,下田里,68000110-012
桃園市,新屋區,石牌里,68000110-013
桃園市,新屋區,赤欄里,68000110-014
桃園市,新屋區,永興里,68000110-015
桃園市,新屋區,永安里,68000110-016
桃園市,新屋區,笨港里,68000110-017
桃園市,新屋區,深圳里,68000110-018
桃園市,新屋區,蚵間里,68000110-019
桃園市,新屋區,槺榔里,68000110-020
桃園市,新屋區,後庄里,68000110-021
桃園市,新屋區,大坡里,68000110-022
桃園市,新屋區,望間里,68000110-023
桃園市,觀音區,觀音里,68000120-001
桃園市,觀音區,白玉里,68000120-002
桃園市,觀音區,廣興里,68000120-003
桃園市,觀音區,大潭里,68000120-004
桃園市,觀音區,武威里,68000120-005
桃園市,觀音區,保生里,68000120-006
桃園市,觀音區,三和里,68000120-007
桃園市,觀音區,新興里,68000120-008
桃園市,觀音區,坑尾里,68000120-009
桃園市,觀音區,金湖里,68000120-010
桃園市,觀音區,藍埔里,68000120-011
桃園市,觀音區,大同里,68000120-012
桃園市,觀音區,大堀里,68000120-013
桃園市,觀音區,崙坪里,68000120-014
桃園市,觀音區,富源里,68000120-015
桃園市,觀音區,上大里,68000120-016
桃園市,觀音區,新坡里,68000120-017
桃園市,觀音區,廣福里,68000120-018
桃園市,觀音區,塔腳里,68000120-019
桃園市,觀音區,保障里,68000120-020
桃園市,觀音區,草漯里,68000120-021
桃園市,觀音區,樹林里,68000120-022
桃園市,觀音區,富林里,68000120-023
桃園市,觀音區,草新里,68000120-024
桃園市,復興區,三民里,68000130-001
桃園市,復興區,澤仁里,68000130-002
桃園市,復興區,義盛里,68000130-003
桃園市,復興區,霞雲里,68000130-004
桃園市,復興區,長興里,68000130-005
桃園市,復興區,三光里,68000130-006
桃園市,復興區,奎輝里,68000130-007
桃園市,復興區,華陵里,68000130-008
桃園市,復興區,羅浮里,68000130-009
桃園市,復興區,高義里,68000130-010
基隆市,中正區,德義里,10017010-001
基隆市,中正區,正義里,10017010-002
基隆市,中正區,信義里,10017010-003
基隆市,中正區,義重里,10017010-004
基隆市,中正區,港通里,10017010-005
基隆市,中正區,中船里,10017010-006
基隆市,中正區,正船里,10017010-007
基隆市,中正區,入船里,10017010-008
基隆市,中正區,中砂里,10017010-009
基隆市,中正區,正砂里,10017010-010
基隆市,中正區,真砂里,10017010-011
基隆市,中正區,砂灣里,10017010-012
基隆市,中正區,建國里,10017010-013
基隆市,中正區,中濱里,10017010-014
基隆市,中正區,海濱里,10017010-015
基隆市,中正區,社寮里,10017010-016
基隆市,中正區,和憲里,10017010-017
基隆市,中正區,平寮里,10017010-018
基隆市,中正區,八斗里,10017010-019
基隆市,中正區,碧砂里,10017010-020
基隆市,中正區,長潭里,10017010-021
基隆市,中正區,砂子里,10017010-022
基隆市,中正區,中正里,10017010-023
基隆市,中正區,正濱里,10017010-024
基隆市,中正區,新豐里,10017010-025
基隆市,中正區,新富里,10017010-026
基隆市,七堵區,長興里,10017020-001
基隆市,七堵區,正光里,10017020-002
基隆市,七堵區,富民里,10017020-003
基隆市,七堵區,永平里,10017020-004
基隆市,七堵區,永安里,10017020-005
基隆市,七堵區,八德里,10017020-006
基隆市,七堵區,自強里,10017020-007
基隆市,七堵區,六堵里,10017020-008
基隆市,七堵區,泰安里,10017020-009
基隆市,七堵區,堵北里,10017020-010
基隆市,七堵區,堵南里,10017020-011
基隆市,七堵區,瑪南里,10017020-012
基隆市,七堵區,瑪東里,10017020-013
基隆市,七堵區,瑪西里,10017020-014
基隆市,七堵區,友一里,10017020-015
基隆市,七堵區,友二里,10017020-016
基隆市,七堵區,正明里,10017020-017
基隆市,七堵區,百福里,10017020-018
基隆市,七堵區,實踐里,10017020-019
基隆市,七堵區,長安里,10017020-020
基隆市,暖暖區,八西里,10017030-001
基隆市,暖暖區,八堵里,10017030-002
基隆市,暖暖區,八南里,10017030-003
基隆市,暖暖區,過港里,10017030-004
基隆市,暖暖區,碇內里,10017030-005
基隆市,暖暖區,碇和里,10017030-006
基隆市,暖暖區,暖同里,10017030-007
基隆市,暖暖區,暖暖里,10017030-008
基隆市,暖暖區,暖東里,10017030-009
基隆市,暖暖區,暖西里,10017030-010
基隆市,暖暖區,八中里,10017030-011
基隆市,暖暖區,碇安里,10017030-012
基隆市,暖暖區,碇祥里,10017030-013
基隆市,仁愛區,林泉里,10017040-001
基隆市,仁愛區,花崗里,10017040-002
基隆市,仁愛區,虹橋里,10017040-003
基隆市,仁愛區,水錦里,10017040-004
基隆市,仁愛區,智仁里,10017040-005
基隆市,仁愛區,和明里,10017040-006
基隆市,仁愛區,忠勇里,10017040-007
基隆市,仁愛區,玉田里,10017040-008
基隆市,仁愛區,仁德里,10017040-009
基隆市,仁愛區,博愛里,10017040-010
基隆市,仁愛區,福仁里,10017040-011
基隆市,仁愛區,誠仁里,10017040-012
基隆市,仁愛區,吉仁里,10017040-013
基隆市,仁愛區,育仁里,10017040-014
基隆市,仁愛區,英仁里,10017040-015
基隆市,仁愛區,龍門里,10017040-016
基隆市,仁愛區,德厚里,10017040-017
基隆市,仁愛區,曲水里,10017040-018
基隆市,仁愛區,崇文里,10017040-019
基隆市,仁愛區,文安里,10017040-020
基隆市,仁愛區,兆連里,10017040-021
基隆市,仁愛區,獅球里,10017040-022
基隆市,仁愛區,書院里,10017040-023
基隆市,仁愛區,朝棟里,10017040-024
基隆市,仁愛區,明德里,10017040-025
基隆市,仁愛區,同風里,10017040-026
基隆市,仁愛區,文昌里,10017040-027
基隆市,仁愛區,新店里,10017040-028
基隆市,仁愛區,光華里,10017040-029
基隆市,中山區,新建里,10017050-001
基隆市,中山區,安民里,10017050-002
基隆市,中山區,安平里,10017050-003
基隆市,中山區,中山里,10017050-004
基隆市,中山區,民治里,10017050-005
基隆市,中山區,中興里,10017050-006
基隆市,中山區,仁正里,10017050-007
基隆市,中山區,健民里,10017050-008
基隆市,中山區,通化里,10017050-009
基隆市,中山區,居仁里,10017050-010
基隆市,中山區,通明里,10017050-011
基隆市,中山區,協和里,10017050-012
基隆市,中山區,文化里,10017050-013
基隆市,中山區,仙洞里,10017050-014
基隆市,中山區,太白里,10017050-015
基隆市,中山區,西榮里,10017050-016
基隆市,中山區,西華里,10017050-017
基隆市,中山區,西定里,10017050-018
基隆市,中山區,西康里,10017050-019
基隆市,中山區,德和里,10017050-020
基隆市,中山區,中和里,10017050-021
基隆市,中山區,德安里,10017050-022
基隆市,中山區,和平里,10017050-023
基隆市,中山區,和慶里,10017050-024
基隆市,安樂區,西川里,10017060-001
基隆市,安樂區,定國里,10017060-002
基隆市,安樂區,新西里,10017060-003
基隆市,安樂區,定邦里,10017060-004
基隆市,安樂區,慈仁里,10017060-005
基隆市,安樂區,干城里,10017060-006
基隆市,安樂區,永康里,10017060-007
基隆市,安樂區,嘉仁里,10017060-008
基隆市,安樂區,安和里,10017060-009
基隆市,安樂區,樂一里,10017060-010
基隆市,安樂區,外寮里,10017060-011
基隆市,安樂區,中崙里,10017060-012
基隆市,安樂區,內寮里,10017060-013
基隆市,安樂區,新崙里,10017060-014
基隆市,安樂區,三民里,10017060-015
基隆市,安樂區,四維里,10017060-016
基隆市,安樂區,五福里,10017060-017
基隆市,安樂區,六合里,10017060-018
基隆市,安樂區,七賢里,10017060-019
基隆市,安樂區,鶯歌里,10017060-020
基隆市,安樂區,武崙里,10017060-021
基隆市,安樂區,長樂里,10017060-022
基隆市,安樂區,興寮里,10017060-023
基隆市,安樂區,鶯安里,10017060-024
